Year,District,Total cases,Total deaths,District code,No:of villages inhabited,No:of villages uninhabited,Number of towns,Number of households,Total population,Males,Females,Area(In sq . km),Population per sq . Km,Number of Sub Centres,Number of  Primary Health Centres,Number of Community Health Centres,Sub Divisional Hospital,District Hospital,Percent_Female,Avg_Household_Size,Total_Health_Facilities,Total_Hospitals,Facilities_Per_100k,Hospitals_Per_100k,Percent_Male,Population_Density in sq km
2005,Chamba,11.0,0.0,23.0,1110.0,481.0,5.0,102460.0,519080.0,261320.0,257760.0,6522.0,80.0,170.0,42.0,7.0,0.0,0.0,49.65708561300763,5.066172164747218,219.0,0.0,42.19002851198274,0.0,50.34291438699236,80.0
2005,Hamirpur,26.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,151.0,26.0,5.0,0.0,0.0,52.26796960208282,4.309820980107848,182.0,0.0,40.020406009217886,0.0,47.73203039791718,407.0
2005,Hamirpur,26.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,215.0,33.0,4.0,0.0,0.0,52.26796960208282,4.309820980107848,252.0,0.0,55.41286985891708,0.0,47.73203039791718,407.0
2005,Hamirpur,26.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,151.0,26.0,5.0,0.0,0.0,46.251465880637696,5.390358434661213,182.0,0.0,16.481252575195715,0.0,53.748534119362304,275.0
2005,Hamirpur,26.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,215.0,33.0,4.0,0.0,0.0,46.251465880637696,5.390358434661213,252.0,0.0,22.820195873347917,0.0,53.748534119362304,275.0
2005,Kangra,28.0,0.0,24.0,3617.0,252.0,9.0,338887.0,1510075.0,750591.0,759484.0,5739.0,263.0,434.0,77.0,14.0,0.0,0.0,50.29445557339868,4.455983853024755,525.0,0.0,34.766485108355546,0.0,49.70554442660133,263.0
2005,Kullu,3.0,0.0,26.0,314.0,12.0,5.0,94807.0,437903.0,225452.0,212451.0,5503.0,80.0,100.0,17.0,6.0,0.0,0.0,48.51553882937545,4.618888900608605,123.0,0.0,28.08841227395108,0.0,51.48446117062454,80.0
2005,Mandi,10.0,0.0,27.0,2850.0,488.0,5.0,219145.0,999777.0,498065.0,501712.0,3950.0,253.0,312.0,61.0,12.0,0.0,0.0,50.1823906731201,4.562171165210249,385.0,0.0,38.50858741499354,0.0,49.8176093268799,253.0
2005,Shimla,20.0,0.0,33.0,2705.0,526.0,11.0,184362.0,814010.0,425039.0,388971.0,5131.0,159.0,260.0,77.0,7.0,0.0,0.0,47.78454810137468,4.415280806239897,344.0,0.0,42.25992309676786,0.0,52.21545189862532,159.0
2005,Sirmaur,5.0,0.0,32.0,968.0,8.0,3.0,98208.0,529855.0,276289.0,253566.0,2825.0,188.0,148.0,36.0,3.0,0.0,0.0,47.85573411593738,5.3952325676116,187.0,0.0,35.292674410923745,0.0,52.14426588406263,188.0
2005,Solan,0.0,0.0,31.0,2383.0,161.0,8.0,122425.0,580320.0,308754.0,271566.0,1936.0,300.0,178.0,31.0,5.0,0.0,0.0,46.79590570719603,4.74020829079028,214.0,0.0,36.87620623104494,0.0,53.20409429280397,300.0
2005,Doda,5.0,0.0,16.0,402.0,4.0,2.0,79636.0,409936.0,213641.0,196295.0,8912.0,46.0,75.0,13.0,3.0,0.0,1.0,47.88430389133914,5.147621678637802,91.0,1.0,22.198587096522385,0.243940517544202,52.11569610866087,46.0
2005,Jammu,54.0,0.0,21.0,780.0,72.0,20.0,314199.0,1529958.0,813821.0,716137.0,2342.0,653.0,197.0,34.0,8.0,0.0,1.0,46.80762478447121,4.869391691252996,239.0,1.0,15.621343853883571,0.0653612713551613,53.1923752155288,653.0
2005,Kargil,0.0,0.0,4.0,125.0,2.0,1.0,18338.0,140802.0,77785.0,63017.0,14036.0,10.0,60.0,2.0,4.0,0.0,1.0,44.75575631027968,7.6781546515432435,66.0,1.0,46.874334171389606,0.7102171844149942,55.24424368972032,10.0
2005,Kathua,10.0,0.0,7.0,496.0,16.0,6.0,119583.0,616435.0,326109.0,290326.0,2502.0,246.0,137.0,24.0,5.0,0.0,1.0,47.097585309075576,5.154871511836967,166.0,1.0,26.929035502526624,0.1622231054369073,52.90241469092442,246.0
2005,Udhampur,35.0,0.0,19.0,325.0,6.0,6.0,99240.0,554985.0,296784.0,258201.0,2637.0,210.0,97.0,21.0,2.0,0.0,1.0,46.52396010702992,5.592351874244256,120.0,1.0,21.62220600556772,0.1801850500463976,53.476039892970086,210.0
2005,Bokaro,5829.0,0.0,355.0,611.0,24.0,27.0,394918.0,2062330.0,1072807.0,989523.0,2883.0,715.0,116.0,16.0,5.0,3.0,0.0,47.98082751063118,5.222172704206949,137.0,3.0,6.642971784341012,0.1454665354235258,52.01917248936883,715.0
2005,Chatra,9938.0,0.0,347.0,1377.0,94.0,2.0,182271.0,1042886.0,533935.0,508951.0,3718.0,280.0,93.0,11.0,6.0,0.0,1.0,48.8021701317306,5.721623297178377,110.0,1.0,10.547653338907608,0.0958877576264328,51.1978298682694,280.0
2005,Deoghar,413.0,0.0,350.0,2354.0,308.0,2.0,264347.0,1492073.0,775022.0,717051.0,2477.0,602.0,181.0,5.0,7.0,1.0,1.0,48.057367166351774,5.644372737349015,193.0,2.0,12.93502395660266,0.1340416990321519,51.94263283364822,602.0
2005,Dhanbad,2388.0,0.0,354.0,1075.0,84.0,46.0,507064.0,2684487.0,1405956.0,1278531.0,2040.0,1316.0,141.0,28.0,8.0,0.0,0.0,47.62664151474751,5.294177855260874,177.0,0.0,6.593438522890965,0.0,52.37335848525249,1316.0
2005,Dumka,8615.0,0.0,362.0,2688.0,237.0,5.0,275019.0,1321442.0,668514.0,652928.0,3761.0,351.0,258.0,36.0,10.0,0.0,1.0,49.41026545243757,4.804911660648901,304.0,1.0,23.0051716231208,0.0756749066550026,50.58973454756244,351.0
2005,Giridih,13506.0,0.0,349.0,2558.0,191.0,12.0,396521.0,2445474.0,1258098.0,1187376.0,4962.0,493.0,181.0,15.0,12.0,0.0,1.0,48.55402265573054,6.167325311900252,208.0,1.0,8.50550854353798,0.0408918679977787,51.44597734426946,493.0
2005,Godda,8551.0,5.0,351.0,1688.0,614.0,3.0,253648.0,1313551.0,677927.0,635624.0,2266.0,580.0,185.0,10.0,7.0,0.0,1.0,48.38974657245893,5.178637324165773,202.0,1.0,15.378161944225996,0.0761295145753762,51.61025342754108,580.0
2005,Gumla,5837.0,9.0,366.0,942.0,4.0,3.0,188988.0,1025213.0,514390.0,510823.0,5360.0,191.0,242.0,13.0,11.0,0.0,1.0,49.82603615053653,5.424751836095414,266.0,1.0,25.945827842604416,0.0975407061752045,50.17396384946348,191.0
2005,Hazaribagh,8821.0,0.0,360.0,1193.0,115.0,17.0,304749.0,1734495.0,890881.0,843614.0,3555.0,488.0,146.0,14.0,10.0,0.0,1.0,48.63744202202946,5.691552720435506,170.0,1.0,9.801123670001932,0.0576536686470701,51.36255797797054,488.0
2005,Jamtara,18.0,0.0,363.0,1082.0,79.0,3.0,155275.0,791042.0,404830.0,386212.0,1811.0,437.0,132.0,15.0,4.0,0.0,1.0,48.82319775688269,5.094458219288359,151.0,1.0,19.08874623597736,0.126415537986605,51.1768022431173,437.0
2005,Latehar,13755.0,0.0,359.0,749.0,20.0,4.0,133381.0,726978.0,369666.0,357312.0,4291.0,169.0,97.0,10.0,7.0,0.0,1.0,49.15031816643695,5.450386486830958,114.0,1.0,15.681354869060687,0.1375557444654446,50.849681833563054,169.0
2005,Lohardaga,1718.0,1.0,356.0,352.0,1.0,1.0,88638.0,461790.0,232629.0,229161.0,1502.0,307.0,73.0,10.0,5.0,0.0,1.0,49.62450464496849,5.209842279834834,88.0,1.0,19.0562809935252,0.2165486476536954,50.37549535503151,307.0
2005,Pakur,3068.0,0.0,353.0,1141.0,106.0,4.0,182317.0,900422.0,452661.0,447761.0,1811.0,497.0,121.0,9.0,6.0,0.0,1.0,49.72790535993124,4.938771480443403,136.0,1.0,15.10402899973568,0.1110590367627623,50.272094640068765,497.0
2005,Palamu,42045.0,1.0,358.0,1711.0,159.0,9.0,358754.0,1939869.0,1006302.0,933567.0,4393.0,442.0,171.0,21.0,10.0,2.0,1.0,48.125260004670416,5.40724005864743,202.0,3.0,10.413074284913051,0.1546496180927681,51.87473999532958,442.0
2005,Ranchi,9113.0,0.0,364.0,1296.0,15.0,15.0,569444.0,2914253.0,1494937.0,1419316.0,5097.0,572.0,365.0,28.0,13.0,1.0,1.0,48.70256631802386,5.1177165796812325,406.0,2.0,13.93152893726111,0.0686282213658182,51.29743368197614,572.0
2005,Simdega,11564.0,0.0,367.0,449.0,1.0,1.0,118288.0,599578.0,300309.0,299269.0,3774.0,159.0,162.0,7.0,7.0,0.0,1.0,49.91327233487553,5.068798187474638,176.0,1.0,29.353978965205528,0.1667839713932132,50.08672766512448,159.0
2005,Bidar,598.0,1.0,558.0,595.0,25.0,7.0,319937.0,1703300.0,870665.0,832635.0,5448.0,313.0,279.0,53.0,6.0,4.0,1.0,48.8836376445723,5.323860635062528,338.0,5.0,19.84383256032408,0.2935478189397053,51.1163623554277,313.0
2005,Chitradurga,1116.0,0.0,566.0,948.0,115.0,8.0,357003.0,1659456.0,840843.0,818613.0,8436.0,197.0,283.0,89.0,10.0,5.0,1.0,49.33020218674071,4.648297073133839,382.0,6.0,23.019591962667285,0.3615642716649311,50.66979781325929,197.0
2005,Dharwad,398.0,1.0,562.0,361.0,18.0,6.0,382700.0,1847023.0,937206.0,909817.0,4260.0,434.0,194.0,32.0,0.0,3.0,1.0,49.258563645390446,4.826294747844265,226.0,4.0,12.235906104038769,0.2165647098059959,50.74143635460955,434.0
2005,Gadag,602.0,1.0,561.0,322.0,15.0,9.0,219096.0,1064570.0,537147.0,527423.0,4657.0,229.0,168.0,37.0,2.0,4.0,1.0,49.5432897789718,4.858920290648848,207.0,5.0,19.444470537400075,0.4696732013864753,50.45671022102821,229.0
2005,Hassan,948.0,0.0,574.0,2418.0,156.0,11.0,433453.0,1776421.0,883667.0,892754.0,6814.0,261.0,456.0,137.0,14.0,7.0,1.0,50.2557670732332,4.098301315252173,607.0,8.0,34.16982798559576,0.45034369668001,49.7442329267668,261.0
2005,Haveri,492.0,0.0,564.0,696.0,7.0,10.0,330414.0,1597668.0,819128.0,778540.0,4823.0,331.0,303.0,72.0,5.0,6.0,1.0,48.72977364508772,4.835352012929234,380.0,7.0,23.78466615091496,0.4381385869905387,51.27022635491228,331.0
2005,Kodagu,58.0,0.0,576.0,291.0,5.0,5.0,142716.0,554519.0,274608.0,279911.0,4102.0,135.0,206.0,32.0,6.0,2.0,1.0,50.47816215494871,3.88547184618403,244.0,3.0,44.002099116531625,0.5410094153671922,49.521837845051294,135.0
2005,Kolar,4322.0,0.0,581.0,1608.0,189.0,7.0,333348.0,1536401.0,776396.0,760005.0,3979.0,386.0,275.0,62.0,2.0,4.0,2.0,49.46657806132644,4.609000203991024,339.0,6.0,22.064552157932727,0.3905230470430571,50.53342193867356,386.0
2005,Koppal,6634.0,0.0,560.0,595.0,34.0,5.0,264595.0,1389920.0,699926.0,689994.0,5570.0,250.0,185.0,47.0,8.0,3.0,1.0,49.64271324968343,5.253009316124643,240.0,4.0,17.267180844940718,0.2877863474156786,50.35728675031657,250.0
2005,Mandya,5270.0,0.0,573.0,1368.0,109.0,9.0,428625.0,1805769.0,905085.0,900684.0,4962.0,364.0,385.0,114.0,7.0,6.0,1.0,49.878140559506775,4.2129343832021,506.0,7.0,28.021302835523255,0.3876464819143533,50.121859440493225,364.0
2005,Raichur,10231.0,2.0,559.0,815.0,69.0,9.0,363853.0,1928812.0,964511.0,964301.0,8442.0,228.0,223.0,53.0,5.0,4.0,1.0,49.99455623461488,5.301074884637477,281.0,5.0,14.568553078267866,0.2592269231008517,50.00544376538512,228.0
2005,Udupi,824.0,1.0,569.0,233.0,0.0,20.0,253078.0,1177361.0,562131.0,615230.0,3582.0,329.0,301.0,73.0,7.0,2.0,1.0,52.25500080264251,4.652166525735149,381.0,3.0,32.360507949558375,0.254807149209121,47.74499919735748,329.0
2005,Alappuzha,260.0,1.0,598.0,51.0,1.0,38.0,535958.0,2127789.0,1013142.0,1114647.0,1415.0,1504.0,324.0,56.0,16.0,4.0,0.0,52.38522240692098,3.9700666843297423,396.0,4.0,18.61086790090559,0.1879885646556119,47.61477759307901,1504.0
2005,Kannur,260.0,1.0,589.0,56.0,0.0,67.0,554298.0,2523003.0,1181446.0,1341557.0,2961.0,852.0,362.0,81.0,10.0,4.0,0.0,53.17302436818348,4.551708647694922,453.0,4.0,17.95479434626118,0.1585412304305623,46.82697563181653,852.0
2005,Kasaragod,529.0,0.0,588.0,93.0,0.0,27.0,273410.0,1307375.0,628613.0,678762.0,1989.0,657.0,220.0,40.0,9.0,2.0,0.0,51.91792714408643,4.781738049083794,269.0,2.0,20.5755808394684,0.152978296204226,48.082072855913566,657.0
2005,Kollam,164.0,0.0,600.0,69.0,0.0,27.0,669375.0,2635375.0,1246968.0,1388407.0,2483.0,1061.0,368.0,50.0,16.0,6.0,0.0,52.68347009438884,3.937068160597572,434.0,6.0,16.4682445572262,0.2276715837404544,47.31652990561116,1061.0
2005,Kottayam,66.0,0.0,597.0,80.0,0.0,17.0,487296.0,1974551.0,968289.0,1006262.0,2206.0,895.0,293.0,54.0,17.0,3.0,0.0,50.96156037499158,4.052056655503021,364.0,3.0,18.43457069480606,0.1519332749571928,49.038439625008415,895.0
2005,Kozhikode,192.0,0.0,591.0,51.0,0.0,51.0,697710.0,3086293.0,1470942.0,1615351.0,2345.0,1316.0,354.0,61.0,16.0,4.0,0.0,52.33952187948455,4.423461036820456,431.0,4.0,13.964973513532254,0.1296053226313898,47.66047812051546,1316.0
2005,Malappuram,221.0,1.0,592.0,83.0,0.0,44.0,793999.0,4112920.0,1960328.0,2152592.0,3554.0,1157.0,514.0,84.0,21.0,2.0,0.0,52.33731752623441,5.180006523937688,619.0,2.0,15.05013469748986,0.0486272526574793,47.6626824737656,1157.0
2005,Palakkad,111.0,0.0,593.0,131.0,0.0,21.0,637220.0,2809934.0,1359478.0,1450456.0,4482.0,627.0,441.0,74.0,18.0,4.0,0.0,51.618863645907695,4.409676406892439,533.0,4.0,18.968417051788403,0.1423520979496315,48.38113635409231,627.0
2005,Thrissur,168.0,2.0,594.0,98.0,0.0,135.0,759210.0,3121200.0,1480763.0,1640437.0,3027.0,1031.0,413.0,75.0,24.0,3.0,0.0,52.5578943995899,4.111115501639863,512.0,3.0,16.40394719979495,0.0961168781237985,47.4421056004101,1031.0
2005,Balaghat,1567.0,0.0,457.0,1272.0,112.0,13.0,391836.0,1701698.0,842178.0,859520.0,9229.0,184.0,236.0,36.0,9.0,1.0,1.0,50.50954987312672,4.342883247072755,281.0,2.0,16.51291827339516,0.1175296674263,49.49045012687328,184.0
2005,Betul,373.0,0.0,447.0,1344.0,55.0,10.0,329832.0,1575362.0,799236.0,776126.0,10043.0,157.0,263.0,33.0,10.0,0.0,1.0,49.26651779083157,4.776255790826845,306.0,1.0,19.424106967160565,0.0634774737488907,50.73348220916844,157.0
2005,Bhind,1186.0,0.0,420.0,890.0,47.0,12.0,299233.0,1703005.0,926843.0,776162.0,4459.0,382.0,186.0,20.0,7.0,0.0,1.0,45.57602590714648,5.69123392139236,213.0,1.0,12.50730326687238,0.0587197336472881,54.42397409285351,382.0
2005,Bhopal,3883.0,1.0,444.0,501.0,18.0,3.0,501805.0,2371061.0,1236130.0,1134931.0,2772.0,855.0,63.0,10.0,3.0,2.0,1.0,47.8659553676603,4.725064517093293,76.0,3.0,3.205316101104105,0.1265256355698988,52.1340446323397,855.0
2005,Chhatarpur,1889.0,0.0,425.0,1085.0,102.0,16.0,356297.0,1762375.0,936121.0,826254.0,8687.0,203.0,192.0,37.0,10.0,0.0,1.0,46.88298460883751,4.946364970796835,239.0,1.0,13.561245478402723,0.0567416128803461,53.11701539116249,203.0
2005,Chhindwara,1004.0,0.0,455.0,1906.0,59.0,24.0,443361.0,2090922.0,1064468.0,1026454.0,11815.0,177.0,341.0,67.0,13.0,2.0,1.0,49.0909751774576,4.716071102329704,421.0,3.0,20.134658299066157,0.1434773750527279,50.909024822542406,177.0
2005,Damoh,1126.0,0.0,428.0,1176.0,34.0,9.0,297608.0,1264219.0,661873.0,602346.0,7306.0,173.0,163.0,14.0,6.0,1.0,1.0,47.64570062623644,4.247933523292384,183.0,2.0,14.47534011116745,0.1582004383734147,52.35429937376357,173.0
2005,Datia,189.0,0.0,422.0,586.0,45.0,5.0,160215.0,786754.0,420157.0,366597.0,2902.0,271.0,95.0,10.0,3.0,2.0,1.0,46.596140597950566,4.910613862622101,108.0,3.0,13.727289597510785,0.3813135999308551,53.40385940204944,271.0
2005,Dewas,682.0,0.0,437.0,1057.0,57.0,13.0,308871.0,1563715.0,805359.0,758356.0,7020.0,223.0,180.0,22.0,6.0,1.0,1.0,48.49707267628692,5.062679889015155,208.0,2.0,13.301656631803109,0.1279005445365683,51.502927323713074,223.0
2005,Dhar,3809.0,1.0,438.0,1477.0,58.0,13.0,425914.0,2185793.0,1112725.0,1073068.0,8153.0,268.0,399.0,46.0,15.0,0.0,1.0,49.0928463948782,5.132005522241579,460.0,1.0,21.044993739114364,0.045749986389379,50.9071536051218,268.0
2005,Gwalior,2285.0,0.0,421.0,618.0,37.0,11.0,383845.0,2032036.0,1090327.0,941709.0,4560.0,446.0,101.0,15.0,2.0,4.0,1.0,46.3431258107632,5.2938972762443175,118.0,5.0,5.806983734540136,0.2460586328194972,53.6568741892368,446.0
2005,Indore,431.0,0.0,439.0,614.0,15.0,24.0,649540.0,3276697.0,1699627.0,1577070.0,3898.0,841.0,111.0,25.0,4.0,3.0,1.0,48.129869804867525,5.044642362287157,140.0,4.0,4.272595238436756,0.1220741496696215,51.87013019513248,841.0
2005,Jabalpur,1718.0,1.0,451.0,1377.0,47.0,24.0,539060.0,2463289.0,1277278.0,1186011.0,5211.0,473.0,185.0,22.0,5.0,3.0,1.0,48.14745651038103,4.569600786554372,212.0,4.0,8.606379519414897,0.1623845192342433,51.85254348961897,473.0
2005,Jhabua,12133.0,0.0,464.0,783.0,30.0,5.0,194157.0,1025048.0,515023.0,510025.0,3600.0,285.0,190.0,19.0,7.0,0.0,1.0,49.75620653862063,5.279480008446773,216.0,1.0,21.07218393675223,0.0975564071145936,50.24379346137937,285.0
2005,Mandla,3539.0,0.0,454.0,1203.0,18.0,8.0,250146.0,1054905.0,525272.0,529633.0,5800.0,182.0,248.0,30.0,9.0,0.0,1.0,50.20670107734819,4.217157180206759,287.0,1.0,27.206241320308465,0.0947952659244197,49.7932989226518,182.0
2005,Raisen,1873.0,0.0,446.0,1424.0,61.0,12.0,278895.0,1331597.0,700358.0,631239.0,8466.0,157.0,176.0,19.0,8.0,1.0,1.0,47.40465771551003,4.774545976084189,203.0,2.0,15.244852609310476,0.1501955922099554,52.59534228448997,157.0
2005,Rajgarh,2482.0,1.0,442.0,1677.0,51.0,13.0,345297.0,1545814.0,790212.0,755602.0,6153.0,251.0,166.0,29.0,5.0,3.0,1.0,48.880525082577854,4.476766377929724,200.0,4.0,12.93816720511006,0.2587633441022011,51.11947491742215,251.0
2005,Ratlam,2779.0,0.0,434.0,1053.0,16.0,10.0,296683.0,1455069.0,738241.0,716828.0,4861.0,299.0,158.0,25.0,5.0,2.0,1.0,49.26419296954303,4.904456945628836,188.0,3.0,12.920349481708428,0.2061757896017302,50.73580703045697,299.0
2005,Rewa,4107.0,2.0,430.0,2408.0,311.0,13.0,526065.0,2365106.0,1225100.0,1140006.0,6314.0,375.0,285.0,28.0,11.0,1.0,1.0,48.20105314518673,4.49584366950852,324.0,2.0,13.699174582450006,0.0845628060645062,51.79894685481328,375.0
2005,Sagar,5205.0,7.0,427.0,1901.0,174.0,20.0,517850.0,2378458.0,1256257.0,1122201.0,10252.0,232.0,245.0,27.0,11.0,1.0,1.0,47.181871615979766,4.592947764796756,283.0,2.0,11.898465308195478,0.0840880940508514,52.81812838402024,232.0
2005,Sehore,1634.0,1.0,445.0,1031.0,41.0,8.0,257311.0,1311332.0,683743.0,627589.0,6578.0,199.0,154.0,15.0,8.0,1.0,1.0,47.85889462012671,5.096292035707762,177.0,2.0,13.497725976335513,0.1525166776987063,52.14110537987329,199.0
2005,Seoni,1980.0,0.0,456.0,1579.0,8.0,6.0,314767.0,1379131.0,695879.0,683252.0,8758.0,157.0,263.0,30.0,7.0,1.0,1.0,49.542211726079685,4.381434521407899,300.0,2.0,21.752828411514205,0.1450188560767613,50.45778827392032,157.0
2005,Shahdol,3665.0,0.0,460.0,814.0,30.0,8.0,251452.0,1066063.0,540021.0,526042.0,6205.0,172.0,194.0,28.0,7.0,1.0,1.0,49.3443633256196,4.239628239186803,229.0,2.0,21.48090685072083,0.1876061733687408,50.65563667438041,172.0
2005,Shajapur,604.0,1.0,436.0,1071.0,36.0,13.0,300025.0,1512681.0,780520.0,732161.0,6195.0,244.0,174.0,19.0,7.0,4.0,1.0,48.40154665788755,5.04184984584618,200.0,5.0,13.22155827963728,0.330538956990932,51.59845334211245,244.0
2005,Shivpuri,3964.0,2.0,423.0,1305.0,112.0,7.0,359969.0,1726050.0,919795.0,806255.0,10066.0,171.0,249.0,12.0,8.0,0.0,1.0,46.71098751484604,4.794996235786971,269.0,1.0,15.584716549346776,0.0579357492540772,53.28901248515396,171.0
2005,Sidhi,5192.0,25.0,462.0,1025.0,30.0,4.0,238448.0,1127033.0,575912.0,551121.0,4851.0,232.0,145.0,25.0,6.0,0.0,1.0,48.900165301282215,4.726535764611152,176.0,1.0,15.61622419219313,0.0887285465465518,51.099834698717785,232.0
2005,Tikamgarh,1048.0,0.0,424.0,878.0,85.0,13.0,296116.0,1445166.0,760355.0,684811.0,5048.0,286.0,156.0,20.0,7.0,0.0,1.0,47.38632101779311,4.8804049764281565,183.0,1.0,12.662905161068002,0.0691962030659453,52.61367898220689,286.0
2005,Ujjain,332.0,0.0,435.0,1095.0,6.0,9.0,391438.0,1986864.0,1016289.0,970575.0,6091.0,326.0,172.0,22.0,5.0,6.0,1.0,48.84959413427391,5.075807663027095,199.0,7.0,10.015783667125682,0.3523139983411044,51.15040586572609,326.0
2005,Umaria,991.0,0.0,431.0,594.0,59.0,7.0,145024.0,644758.0,330674.0,314084.0,4076.0,158.0,89.0,12.0,3.0,0.0,1.0,48.7134707905912,4.445871028243601,104.0,1.0,16.13008291483006,0.1550969511041352,51.286529209408805,158.0
2005,Vidisha,2436.0,1.0,443.0,1536.0,78.0,7.0,299676.0,1458875.0,769568.0,689307.0,7371.0,198.0,146.0,21.0,7.0,2.0,1.0,47.24921600548368,4.868174294905164,174.0,3.0,11.926998543398168,0.205637905920658,52.750783994516325,198.0
2005,Akola,301.0,1.0,501.0,864.0,122.0,12.0,395690.0,1813906.0,932334.0,881572.0,5672.81,320.0,178.0,30.0,5.0,1.0,0.0,48.60075439410863,4.584159316636761,213.0,1.0,11.742615107949364,0.0551296483941284,51.39924560589137,320.0
2005,Amravati,1222.0,1.0,503.0,1637.0,360.0,12.0,647451.0,2888445.0,1480768.0,1407677.0,12210.0,237.0,333.0,56.0,9.0,4.0,1.0,48.73476905393733,4.461256527521002,398.0,5.0,13.779040279458323,0.1731035210987226,51.26523094606268,237.0
2005,Aurangabad,179.0,0.0,235.0,1742.0,105.0,6.0,391898.0,2540073.0,1318684.0,1221389.0,3305.0,769.0,216.0,70.0,3.0,0.0,1.0,48.08479913766258,6.4814645647591975,289.0,1.0,11.377625761149384,0.039368947270413,51.91520086233742,769.0
2005,Aurangabad,179.0,0.0,235.0,1742.0,105.0,6.0,391898.0,2540073.0,1318684.0,1221389.0,3305.0,769.0,279.0,50.0,10.0,3.0,0.0,48.08479913766258,6.4814645647591975,339.0,3.0,13.346073124670038,0.1181068418112392,51.91520086233742,769.0
2005,Bhandara,290.0,1.0,506.0,771.0,93.0,12.0,278076.0,1200334.0,605520.0,594814.0,4087.0,294.0,193.0,33.0,7.0,2.0,1.0,49.55404079197957,4.316568132452998,233.0,3.0,19.41126386489094,0.2499304360286387,50.44595920802043,294.0
2005,Chandrapur,3424.0,4.0,509.0,1463.0,329.0,23.0,536686.0,2204307.0,1123834.0,1080473.0,11443.0,193.0,339.0,58.0,11.0,2.0,1.0,49.01644825335128,4.107256384552606,408.0,3.0,18.50921854351504,0.1360971951729046,50.98355174664873,193.0
2005,Dhule,844.0,0.0,498.0,674.0,4.0,8.0,408874.0,2050862.0,1054031.0,996831.0,7195.0,285.0,232.0,41.0,6.0,3.0,0.0,48.60546443397947,5.01587775207032,279.0,3.0,13.60403576642407,0.1462799544776781,51.39453556602053,285.0
2005,Gadchiroli,10159.0,2.0,508.0,1509.0,166.0,6.0,250435.0,1072942.0,541328.0,531614.0,14412.0,74.0,376.0,45.0,9.0,3.0,1.0,49.54731942639956,4.284313294866932,430.0,4.0,40.076723625321776,0.3728067313983421,50.45268057360044,74.0
2005,Hingoli,16.0,0.0,512.0,675.0,36.0,3.0,228868.0,1177345.0,606294.0,571051.0,4827.0,244.0,132.0,24.0,3.0,1.0,1.0,48.5032849334732,5.144209762832724,159.0,2.0,13.504962436668947,0.1698737413417477,51.4967150665268,244.0
2005,Jalgaon,985.0,0.0,499.0,1487.0,26.0,20.0,903643.0,4229917.0,2197365.0,2032552.0,11765.0,360.0,442.0,77.0,17.0,3.0,1.0,48.05181756521464,4.680960290734284,536.0,4.0,12.67164343886653,0.0945645032751233,51.94818243478536,360.0
2005,Kolhapur,158.0,0.0,530.0,1195.0,21.0,23.0,840240.0,3876001.0,1980658.0,1895343.0,7685.0,504.0,413.0,72.0,16.0,4.0,0.0,48.899445588378335,4.612968913643721,501.0,4.0,12.925693259625062,0.1031991477814376,51.10055441162167,504.0
2005,Latur,157.0,0.0,524.0,928.0,20.0,7.0,481572.0,2454196.0,1273140.0,1181056.0,7157.0,343.0,252.0,46.0,10.0,2.0,0.0,48.12394772055696,5.096218218667199,308.0,2.0,12.549934887026136,0.0814930836819879,51.87605227944304,343.0
2005,Parbhani,90.0,0.0,513.0,830.0,13.0,8.0,361130.0,1836086.0,942870.0,893216.0,6214.0,295.0,214.0,31.0,6.0,2.0,1.0,48.64783022146021,5.0842798992052725,251.0,3.0,13.670383631267816,0.1633910394175436,51.35216977853978,295.0
2005,Pune,367.0,2.0,521.0,1852.0,25.0,35.0,2151503.0,9429408.0,4924105.0,4505303.0,15643.0,603.0,539.0,96.0,21.0,3.0,1.0,47.779277341695256,4.382707344586552,656.0,4.0,6.956958485622851,0.042420478570871,52.22072265830474,603.0
2005,Sangli,184.0,0.0,531.0,725.0,3.0,7.0,598386.0,2822143.0,1435728.0,1386415.0,8572.0,329.0,320.0,59.0,12.0,2.0,0.0,49.12631996323361,4.716258401767421,391.0,2.0,13.854719622641376,0.0708681310621042,50.87368003676639,329.0
2005,Satara,384.0,0.0,527.0,1719.0,26.0,22.0,653735.0,3003741.0,1510842.0,1492899.0,10480.0,287.0,400.0,71.0,15.0,2.0,1.0,49.70132245090373,4.594737928977338,486.0,3.0,16.179823759771566,0.0998754553072319,50.29867754909628,287.0
2005,Sindhudurg,111.0,0.0,529.0,740.0,8.0,8.0,209839.0,849651.0,417332.0,432319.0,5207.0,163.0,248.0,38.0,7.0,3.0,1.0,50.88195035373347,4.049061423281659,293.0,4.0,34.484747266818964,0.4707815326528186,49.11804964626653,163.0
2005,Solapur,296.0,0.0,526.0,1143.0,11.0,13.0,873167.0,4317756.0,2227852.0,2089904.0,14895.0,290.0,431.0,77.0,13.0,3.0,0.0,48.40254984302031,4.944937222776399,521.0,3.0,12.066453037179498,0.0694805357227226,51.59745015697968,290.0
